Timestamp,Device_ID,Device_Type,Protocol,Source_IP,Destination_IP,Geo_Location,Packet_Size,Request_Type,Payload_Entropy,CPU_Usage (%),Memory_Usage (%),Temperature (°C),Battery_Level (%),Malicious_Activity,Attack_Type
2024-11-01 17:39:38.801740,DEV-3758,Sensor,CoAP,192.168.10.28,192.168.75.246,"(-16.877451, -39.407611)",1138,GET,2.3805657315265236,95.91037473726378,79.7874332360937,-17.528842184015126,90.98509748640853,1,Brute Force
2025-01-19 12:55:38.801740,DEV-3759,Gateway,OPC-UA,192.168.13.100,192.168.52.54,"(-74.596445, 36.20528)",405,GET,6.3143252374168375,18.067218186546814,1.1134491121973724,48.23158630802551,89.83187933279861,0,
2025-02-02 01:58:38.801740,DEV-3760,Actuator,HTTP,192.168.194.9,192.168.38.237,"(-27.828632, -163.837357)",1325,POST,0.24970848270998047,72.24672863407444,28.958028555740565,25.37256907857614,81.98893835391821,0,
2025-01-04 03:37:38.801740,DEV-3761,Sensor,HTTP,192.168.246.26,192.168.189.250,"(-19.665699, 128.405006)",284,POST,7.734924402347149,61.83361981209525,58.819827124835555,10.273837173960946,69.49789586053303,0,
2025-02-23 15:15:38.801740,DEV-3762,Actuator,CoAP,192.168.198.193,192.168.218.61,"(-38.575606, -129.965779)",276,POST,4.212759540718315,68.28783798292285,59.94954321546036,23.963817180529766,2.4408178592608243,1,Brute Force
2025-02-08 00:32:38.801740,DEV-3763,Gateway,OPC-UA,192.168.64.220,192.168.251.54,"(86.473805, -35.69248)",1386,GET,2.426248208523562,35.7707434360894,77.93813791471788,-11.408133747871203,13.225359215605248,1,MITM
2024-10-02 14:09:38.801740,DEV-3764,Actuator,MQTT,192.168.218.70,192.168.216.84,"(-5.50562, -74.342477)",98,POST,2.9006657007574166,32.074057974892725,51.08669919472487,15.983671870548335,13.423205453146714,1,Spoofing
2024-12-22 08:26:38.801740,DEV-3765,Actuator,CoAP,192.168.59.224,192.168.29.150,"(38.195964, 140.449322)",167,GET,0.5312428276839789,68.73675738824868,51.430785083566064,48.956686633785836,2.3540284279589874,0,
2024-12-08 00:20:38.801740,DEV-3766,Sensor,MQTT,192.168.60.188,192.168.80.190,"(-32.369619, 146.389177)",103,PUBLISH,7.9147961123363135,22.33878522534999,72.80574697852934,-3.5311393507305198,11.670176842363666,0,
2024-12-22 20:05:38.801740,DEV-3767,Actuator,HTTP,192.168.180.99,192.168.58.147,"(-65.744876, 101.634468)",614,PUBLISH,0.3143355612055396,42.545819741041505,50.36382186336207,30.55946693254446,91.97464335671063,0,
2025-01-23 19:16:38.801740,DEV-3768,Actuator,CoAP,192.168.175.223,192.168.137.206,"(33.548677, -133.388205)",1117,POST,5.239256985182872,19.629289959238882,61.24061756979807,10.447996308219047,66.38042869107859,0,
2024-11-22 13:07:38.801740,DEV-3769,Sensor,OPC-UA,192.168.29.121,192.168.119.16,"(55.194854, 164.633357)",102,GET,3.5418874216516665,1.8221792712096445,89.87963275725005,25.672070394156748,31.207301829542246,0,
2024-10-01 21:42:38.801740,DEV-3770,Gateway,HTTP,192.168.118.47,192.168.191.89,"(-74.735576, 93.079789)",607,PUBLISH,7.591329745509721,97.03567864376888,40.74364975362482,-5.657893991575719,79.33600122366799,0,
2025-03-03 15:58:38.801740,DEV-3771,Actuator,OPC-UA,192.168.5.116,192.168.53.217,"(-20.349678, 96.742096)",1175,GET,1.9679979224543613,43.73859488698549,39.127382021003,12.932548783232164,48.83694869548509,0,
2024-12-29 09:21:38.801740,DEV-3772,Gateway,MQTT,192.168.211.23,192.168.4.106,"(7.225791, -23.260951)",917,GET,4.256694591504091,96.9656118275627,1.3513501946123598,48.606489970149255,14.212703691587658,0,
2024-10-08 02:42:38.801740,DEV-3773,Gateway,OPC-UA,192.168.7.127,192.168.91.95,"(48.238862, -68.961054)",447,PUBLISH,3.8588496686620237,14.892028457014783,61.72919989060196,-6.3298994288793295,88.45020812264927,1,MITM
2024-09-28 22:17:38.801740,DEV-3774,Gateway,CoAP,192.168.29.39,192.168.15.92,"(3.97681, -82.775406)",1211,POST,5.622931552400811,59.14931116629112,3.9474188333060662,24.551151949412997,33.86619462364725,0,
2025-02-15 13:26:38.801740,DEV-3775,Sensor,MQTT,192.168.29.64,192.168.211.7,"(79.421235, 135.406533)",724,POST,0.5440818556193641,20.89642924633272,50.91070048310331,20.291842413675674,69.88592305298941,0,
2024-12-26 09:10:38.801740,DEV-3776,Gateway,CoAP,192.168.224.92,192.168.48.136,"(17.009285, 47.277574)",436,PUBLISH,1.5503130401868388,79.2173385693642,80.61914511419043,19.553611040328235,29.05941604996074,0,
2025-03-01 01:14:38.801740,DEV-3777,Actuator,MQTT,192.168.144.22,192.168.94.203,"(51.498089, -31.296861)",160,SUBSCRIBE,1.7165185607427986,78.58659588733654,55.44218598144665,23.058630275613197,50.007125067379995,0,
2024-12-18 16:58:38.801740,DEV-3778,Gateway,CoAP,192.168.160.179,192.168.137.253,"(27.084044, -135.023047)",663,GET,5.9052060387335175,12.148107754891868,27.693980356450922,15.156658158175965,81.62527115304155,0,
2024-10-24 11:42:38.801740,DEV-3779,Gateway,HTTP,192.168.125.149,192.168.39.31,"(-23.476004, -123.335527)",66,SUBSCRIBE,1.5131095706139206,91.29438083476252,78.83067372348775,-18.81484748196394,15.67773464243677,1,Injection
2024-12-30 22:38:38.801740,DEV-3780,Gateway,CoAP,192.168.66.203,192.168.216.12,"(-0.425403, -3.214285)",1255,POST,4.587934111127813,20.26833507311924,27.701983404171347,43.006776802418244,97.72513952392784,0,
2024-12-24 09:10:38.801740,DEV-3781,Actuator,HTTP,192.168.245.62,192.168.36.230,"(33.08684, -163.870123)",933,GET,1.7219505640076296,61.684756817346674,73.57014631364397,37.88851792388216,7.02159228607262,1,Brute Force
2024-10-14 23:10:38.801740,DEV-3782,Gateway,Modbus,192.168.39.39,192.168.237.9,"(-78.677012, -48.987748)",590,PUBLISH,6.8929996006718275,98.5777283886827,61.415587063832895,-7.808262335521507,53.400890974050405,1,DDoS
2024-10-17 15:20:38.801740,DEV-3783,Gateway,OPC-UA,192.168.128.105,192.168.110.41,"(78.256214, 162.664385)",220,POST,7.537483635917108,88.35725694187002,17.82963337805212,8.929122416520833,91.6025519351948,0,
2024-11-16 10:02:38.801740,DEV-3784,Gateway,MQTT,192.168.253.182,192.168.204.99,"(-52.869287, 78.047457)",458,POST,4.147943799537924,95.69982892755573,90.60825360957439,33.93842864854975,94.56938848825254,1,Spoofing
2025-02-20 05:46:38.801740,DEV-3785,Sensor,OPC-UA,192.168.112.227,192.168.228.20,"(-63.446822, -126.734719)",789,POST,2.818471073673426,34.917278350593826,20.863724612762375,48.60436207710991,23.2108962879776,1,Injection
2024-12-21 09:52:38.801740,DEV-3786,Actuator,HTTP,192.168.154.187,192.168.175.5,"(-57.723942, -106.891535)",1451,PUBLISH,1.872462200139993,11.451988579726873,98.9691203399263,46.57959325092504,14.398498121480863,1,DDoS
2024-12-07 02:53:38.801740,DEV-3787,Sensor,HTTP,192.168.149.125,192.168.16.149,"(-62.75312, 118.009348)",1261,PUBLISH,0.39824801218435013,19.64634045565556,1.7237383768391363,42.95514397733219,72.44030003178909,1,Spoofing
2024-10-08 20:19:38.801740,DEV-3788,Actuator,HTTP,192.168.136.163,192.168.101.106,"(-19.749902, -167.815266)",907,SUBSCRIBE,2.148000609579963,50.54899461258477,27.0848543371474,-8.913827189060225,4.197356827623711,1,DDoS
2025-01-19 12:43:38.801740,DEV-3789,Gateway,CoAP,192.168.53.27,192.168.94.211,"(3.7798, 88.244944)",279,PUBLISH,5.233886239562543,79.52973814905889,20.786169430145687,44.01325742063034,48.52389690303143,0,
2024-10-25 01:52:38.801740,DEV-3790,Actuator,OPC-UA,192.168.177.210,192.168.234.93,"(4.046489, 42.948422)",168,SUBSCRIBE,4.268935450473687,15.865210774203646,2.3853476068758,41.49114390657556,79.6355226793182,0,
2025-01-26 04:43:38.801740,DEV-3791,Actuator,HTTP,192.168.248.143,192.168.129.143,"(18.036616, 136.285232)",1229,GET,7.5523302262474195,66.31342169381495,73.50442211458424,6.3864937816472676,56.02547245168339,1,Injection
2025-01-01 20:16:38.801740,DEV-3792,Actuator,Modbus,192.168.40.104,192.168.192.114,"(-8.529084, -141.119824)",833,GET,3.1702180999336047,33.034182799911676,69.64915440786002,7.616581617538344,18.801326577400502,0,
2024-12-15 16:11:38.801740,DEV-3793,Actuator,HTTP,192.168.70.118,192.168.57.225,"(82.04219, -159.63648)",514,GET,5.550906738627156,34.7790051668232,79.44274547113811,12.19362453686125,48.70442994699632,0,
2024-10-04 05:47:38.801740,DEV-3794,Sensor,OPC-UA,192.168.156.107,192.168.81.142,"(49.088638, -177.028309)",153,POST,3.914581979800971,66.52985528563471,26.41315609999196,25.93229416764919,92.1274716448893,0,
2025-02-28 07:46:38.801740,DEV-3795,Actuator,HTTP,192.168.62.190,192.168.227.221,"(-25.203505, 83.574347)",747,POST,4.100609727393693,47.2329425337888,44.98918154121402,-1.7415068811888972,61.72129780442768,0,
2024-12-19 14:19:38.801740,DEV-3796,Sensor,HTTP,192.168.72.18,192.168.123.2,"(-49.020872, -108.281484)",224,POST,2.14219451683294,81.3912960095734,66.25223864053319,-18.393609939203873,72.14906275690198,0,
2024-12-07 18:48:38.801740,DEV-3797,Sensor,MQTT,192.168.120.225,192.168.113.16,"(-74.221809, 78.837132)",794,PUBLISH,3.6396062147359975,16.43593245661988,44.537081884926216,-10.113933278193043,33.62638796625149,0,
2025-02-11 21:41:38.801740,DEV-3798,Gateway,HTTP,192.168.232.58,192.168.203.166,"(2.706394, -46.271931)",1494,PUBLISH,3.766279976101658,79.20487870693681,70.03525126147366,10.808113530374158,18.848377516761772,0,
2024-09-27 19:32:38.801740,DEV-3799,Actuator,OPC-UA,192.168.10.255,192.168.133.31,"(-15.532397, -61.420632)",1207,SUBSCRIBE,5.6531401739914715,7.359289557684666,63.76336743560377,-0.2598201401658713,25.56422298996036,0,
2024-12-09 05:32:38.801740,DEV-3800,Gateway,MQTT,192.168.17.138,192.168.80.179,"(82.922388, 44.523461)",1464,POST,7.525119993488911,20.211334144314893,12.350132499195471,33.51615927252923,53.31775937602949,0,
2024-10-11 16:56:38.801740,DEV-3801,Actuator,MQTT,192.168.142.196,192.168.166.55,"(-38.132101, -126.211084)",714,PUBLISH,2.6345702198600343,65.95882173581337,78.32326898661984,-12.531695061551003,28.022015361070373,0,
2024-12-20 02:52:38.801740,DEV-3802,Sensor,HTTP,192.168.153.43,192.168.112.115,"(-63.103858, 81.216502)",82,GET,0.33760374865038756,85.63763999459606,72.34695955015931,44.22256578883626,54.19647874261011,0,
2024-12-02 07:29:38.801740,DEV-3803,Sensor,HTTP,192.168.30.142,192.168.65.236,"(37.999408, -177.61365)",104,GET,3.9703610040051176,26.015283146195557,65.92760437412312,42.672902596073776,70.77919273761769,0,
2024-12-09 20:14:38.801740,DEV-3804,Sensor,Modbus,192.168.196.253,192.168.80.252,"(-74.664469, -127.121768)",568,PUBLISH,4.355690657193349,33.39196897706238,16.35426702082923,43.612977185330166,73.43958761703014,0,
2024-12-29 08:13:38.801740,DEV-3805,Actuator,OPC-UA,192.168.9.195,192.168.92.44,"(68.072526, -82.487717)",805,GET,1.347524409055322,54.17495408038725,27.531648430741,31.772699902232866,16.468493966109342,0,
2024-09-28 04:43:38.801740,DEV-3806,Actuator,OPC-UA,192.168.196.227,192.168.81.60,"(-43.534243, 87.901303)",61,GET,6.083716850208534,21.94570784244093,39.92452612717244,-12.510001996148048,75.04308488338631,0,
2024-12-28 09:53:38.801740,DEV-3807,Actuator,CoAP,192.168.22.114,192.168.198.113,"(40.596746, 105.418938)",769,SUBSCRIBE,7.879432867531933,81.30446989716306,28.713032543987897,10.669629995869673,67.26881395923591,0,
2024-12-10 20:37:38.801740,DEV-3808,Actuator,CoAP,192.168.105.194,192.168.178.24,"(-40.110529, 71.405738)",604,GET,7.5661977360676875,77.59002785557031,23.553218776937015,-10.801623973617538,1.2005133368706677,0,
2025-01-18 03:50:38.801740,DEV-3809,Actuator,OPC-UA,192.168.94.220,192.168.152.219,"(53.780972, -78.826532)",422,POST,1.5768483105892175,15.383879484612379,80.73040934601579,49.13894349327579,5.887217508975084,0,
2025-02-11 13:56:38.801740,DEV-3810,Gateway,HTTP,192.168.26.156,192.168.30.64,"(-84.425605, 145.204959)",533,PUBLISH,7.002905919206086,46.91914344984658,64.18499238966004,3.3126896379071304,64.62495018603803,1,Malware
2024-11-12 18:52:38.801740,DEV-3811,Actuator,MQTT,192.168.16.178,192.168.220.214,"(76.722828, -5.228093)",1022,PUBLISH,5.635949091293478,77.70794889880752,56.98174102347478,20.973137932304347,38.370389956370964,1,Brute Force
2025-01-27 08:31:38.801740,DEV-3812,Gateway,Modbus,192.168.13.172,192.168.231.202,"(-49.959805, 70.080043)",1301,POST,3.6307725104552926,34.39562357923806,23.369318374472133,34.557513797095524,14.610399957566589,0,
2024-09-21 15:34:38.801740,DEV-3813,Actuator,HTTP,192.168.134.110,192.168.169.87,"(54.064567, -109.139587)",672,GET,4.324887954597832,63.67757544905543,91.88957966459549,44.44312589579518,4.439655916963325,0,
2024-11-28 18:23:38.801740,DEV-3814,Actuator,MQTT,192.168.14.174,192.168.232.85,"(61.709456, -12.392536)",356,SUBSCRIBE,6.796801399859665,5.971099024299701,19.92712087063431,32.8883408088952,15.939834067243087,0,
2024-11-03 00:12:38.801740,DEV-3815,Actuator,OPC-UA,192.168.222.218,192.168.155.182,"(60.205189, 33.026715)",506,SUBSCRIBE,3.8410795171069854,61.26018729240248,79.70014234964303,27.215264513636633,95.75139643216166,0,
2025-02-13 07:36:38.801740,DEV-3816,Actuator,HTTP,192.168.29.55,192.168.105.250,"(7.918474, 68.102893)",209,POST,2.985658952841015,16.112645020060093,96.70059400382401,12.618724742670594,72.75656415709697,0,
2024-09-18 05:38:38.801740,DEV-3817,Sensor,Modbus,192.168.198.147,192.168.135.191,"(-35.32736, 92.276981)",380,GET,3.9459799442078864,83.22774918633068,72.98218019319937,22.37800936253668,52.770542093429384,0,
2025-01-31 10:56:38.801740,DEV-3818,Sensor,CoAP,192.168.237.217,192.168.11.231,"(-72.599604, -138.68739)",825,POST,4.633038432280393,36.18949689446737,99.29301874327834,-13.408533380301913,94.15405000545918,0,
2024-10-27 08:29:38.801740,DEV-3819,Gateway,MQTT,192.168.133.83,192.168.0.222,"(77.500817, -126.981924)",274,SUBSCRIBE,1.5126212302267907,28.873832410091374,65.45406058081673,41.87457793728838,61.91104376816039,0,
2024-12-31 23:08:38.801740,DEV-3820,Gateway,HTTP,192.168.195.239,192.168.154.1,"(-73.308684, -2.848963)",1032,GET,7.207261842135925,84.24800869443702,22.528574016785605,18.06441161879198,72.56451882806672,1,MITM
2024-09-30 23:32:38.801740,DEV-3821,Actuator,Modbus,192.168.121.67,192.168.214.253,"(79.258031, 131.577795)",778,POST,5.393495590636911,5.96425828410921,21.17812987793462,-17.19054646955401,28.265181850587208,0,
2024-09-25 22:20:38.801740,DEV-3822,Actuator,HTTP,192.168.7.143,192.168.186.211,"(72.216235, 6.136192)",1118,POST,5.066151338699911,40.264271134100134,33.131864141292155,44.39314879619282,58.89818435891958,0,
2024-12-03 19:37:38.801740,DEV-3823,Actuator,OPC-UA,192.168.140.43,192.168.11.86,"(0.404685, 55.131693)",1287,GET,0.7959698094451051,37.630350516928104,1.7058720018796,14.251138168580809,14.347724429784027,1,Injection
2024-11-19 09:44:38.801740,DEV-3824,Actuator,MQTT,192.168.127.151,192.168.22.5,"(82.820542, 109.446648)",1132,SUBSCRIBE,4.833391505380734,29.195237050705533,68.48814853820062,40.80123990927012,40.44831451977754,0,
2025-01-23 04:29:38.801740,DEV-3825,Sensor,OPC-UA,192.168.172.202,192.168.52.87,"(12.035174, -125.782629)",693,GET,0.9676852979079387,91.26367886814623,27.59811067815493,39.98215679437499,3.3240324986610115,1,Spoofing
2024-09-29 07:02:38.801740,DEV-3826,Gateway,OPC-UA,192.168.19.140,192.168.23.84,"(-34.068192, 170.432669)",665,SUBSCRIBE,0.6295814015631924,75.34191095815551,81.70313999698253,37.10261112199804,21.66280875826805,0,
2024-12-25 04:50:38.801740,DEV-3827,Gateway,CoAP,192.168.185.137,192.168.95.39,"(-28.115345, -13.26092)",244,PUBLISH,4.2184871651391465,7.328393255001939,36.55809240537072,-15.701788649325074,7.48686294226747,0,
2024-09-28 15:43:38.801740,DEV-3828,Gateway,OPC-UA,192.168.128.6,192.168.190.153,"(49.024242, 91.735399)",538,SUBSCRIBE,3.22228427237196,71.75405749406046,48.51569285286796,-2.705334820305378,38.777881950723135,0,
2025-03-06 19:43:38.801740,DEV-3829,Sensor,Modbus,192.168.63.157,192.168.121.16,"(-11.660539, -101.86402)",206,SUBSCRIBE,4.710482161249786,53.202614179750604,96.60320273947656,41.288351072580156,84.30351646384902,0,
2025-02-27 11:22:38.801740,DEV-3830,Actuator,MQTT,192.168.164.135,192.168.143.132,"(-30.150707, 1.416524)",659,PUBLISH,0.7137773444579087,90.18592154575634,24.97504018168043,42.929373923646565,37.79341063450531,0,
2024-09-30 06:00:38.801740,DEV-3831,Sensor,CoAP,192.168.91.227,192.168.17.115,"(-8.701467, -78.393323)",1299,POST,3.447864502778067,31.981616117487487,72.40415564554422,12.064820365816423,83.16396259946434,0,
2025-03-16 04:57:38.801740,DEV-3832,Sensor,HTTP,192.168.236.8,192.168.88.80,"(79.948816, -55.142114)",461,POST,1.3982937203612638,57.84203796134871,75.75666114123631,10.80290273579416,65.64983125788874,0,
2025-03-06 16:11:38.801740,DEV-3833,Gateway,OPC-UA,192.168.225.4,192.168.178.98,"(-67.050613, -103.245502)",1278,SUBSCRIBE,7.896800687392933,50.57477219935762,22.87881759483988,-7.740155627969518,50.952944663082775,0,
2024-12-12 14:58:38.801740,DEV-3834,Sensor,HTTP,192.168.238.18,192.168.126.105,"(36.408863, 0.81671)",1152,PUBLISH,4.489201699481395,49.46652971653297,50.59868682460737,47.78875520838059,23.689169326133054,0,
2024-09-23 11:07:38.801740,DEV-3835,Gateway,CoAP,192.168.183.245,192.168.88.3,"(81.06304, -128.265809)",1197,PUBLISH,5.4994948875269385,46.15443455220405,35.66999060598386,-5.080306724866977,92.21560928441524,0,
2024-11-08 22:47:38.801740,DEV-3836,Sensor,HTTP,192.168.111.209,192.168.85.125,"(44.817379, 177.170593)",520,GET,2.6033462454608625,21.357318077695847,77.41871809660883,-6.634425095446412,5.420080884203326,0,
2024-12-01 02:50:38.801740,DEV-3837,Gateway,Modbus,192.168.29.40,192.168.183.34,"(58.313701, -126.326245)",1291,SUBSCRIBE,0.7579113182347532,75.81528232674688,62.625848583874706,26.251027910442204,68.89130176988154,1,DDoS
2024-10-20 10:49:38.801740,DEV-3838,Gateway,CoAP,192.168.141.160,192.168.20.78,"(-34.053049, 89.226728)",565,PUBLISH,7.806966902268293,45.68226724118958,48.122322431194156,-3.0008987899686623,62.12398928093689,0,
2025-02-04 16:09:38.801740,DEV-3839,Actuator,MQTT,192.168.32.225,192.168.191.169,"(-66.912927, -64.105283)",1177,POST,2.2900722830654656,95.89311122525797,78.1569632397241,45.71401277100729,44.10415222565268,1,
2024-10-12 08:09:38.801740,DEV-3840,Gateway,MQTT,192.168.92.132,192.168.176.30,"(-31.151594, -155.660962)",442,PUBLISH,3.3904654813885937,26.820034292084856,24.280401430833287,-19.236510327754363,24.032095529260534,0,
2025-02-04 02:25:38.801740,DEV-3841,Sensor,MQTT,192.168.141.132,192.168.58.115,"(-6.130603, 9.499193)",680,PUBLISH,5.1989113736206,68.59164012307707,75.60856617785154,-19.59727163736891,43.06959368452669,0,
2025-01-12 11:19:38.801740,DEV-3842,Gateway,MQTT,192.168.253.65,192.168.172.145,"(10.277766, -112.836162)",657,PUBLISH,0.1975783814888903,94.13099088427174,86.6720568971896,15.34137610049197,87.27727255534207,0,
2025-03-14 18:52:38.801740,DEV-3843,Sensor,CoAP,192.168.116.89,192.168.168.17,"(-85.456391, -163.417511)",1029,PUBLISH,6.482073044138295,66.68237397859316,87.98353808394967,14.164372193943038,83.67661102549542,1,Brute Force
2025-01-28 10:46:38.801740,DEV-3844,Gateway,CoAP,192.168.75.25,192.168.115.207,"(-45.084961, -58.8926)",483,POST,4.292625520228962,87.25601785412206,78.58368570894078,-8.564518466936267,94.13812499770292,0,
2025-01-13 06:21:38.801740,DEV-3845,Actuator,CoAP,192.168.119.58,192.168.145.106,"(-48.527768, 85.038011)",1404,PUBLISH,2.225737496550577,82.9206150159436,41.39340253282861,14.616369407919912,30.7793206625248,1,
2025-03-12 03:17:38.801740,DEV-3846,Actuator,OPC-UA,192.168.19.94,192.168.99.125,"(-56.396177, 166.386007)",1216,SUBSCRIBE,0.492863882339754,36.65165383341138,98.19899424906487,8.81627736189905,38.71041583688729,0,
2024-12-03 05:03:38.801740,DEV-3847,Sensor,CoAP,192.168.225.162,192.168.98.83,"(-61.40919, 175.324106)",589,PUBLISH,1.2999873237955315,60.41227005401016,38.579770738421544,42.32306677396581,1.8726152659863327,1,Injection
2024-11-24 20:30:38.801740,DEV-3848,Gateway,CoAP,192.168.21.116,192.168.150.126,"(-10.551465, -9.786559)",327,POST,7.160270870827495,16.4698726413242,64.22391451114014,-19.352225584812558,94.29499947200082,0,
2025-02-26 22:45:38.801740,DEV-3849,Sensor,CoAP,192.168.31.132,192.168.201.83,"(-21.655637, -43.609106)",282,SUBSCRIBE,5.488193791487128,54.01706238686435,16.946343628877397,48.33888635230666,32.93900918172689,0,
2024-11-26 07:32:38.801740,DEV-3850,Actuator,MQTT,192.168.131.8,192.168.218.67,"(-82.033058, -133.738529)",1163,PUBLISH,1.9992137730951187,23.811775209619384,98.06444096500287,23.70749350070897,40.416382153299324,0,
2024-12-08 08:09:38.801740,DEV-3851,Sensor,Modbus,192.168.180.22,192.168.3.13,"(8.276752, -1.748193)",1272,POST,0.5248061195602363,74.62994468029211,70.69460626460166,-9.370958804830705,90.78046114473946,0,
2025-02-22 23:53:38.801740,DEV-3852,Sensor,MQTT,192.168.120.179,192.168.177.118,"(-32.228477, 70.666817)",411,SUBSCRIBE,5.5249224990930905,53.27778376732034,75.58437697939047,-16.726799033218363,52.65984301668132,0,
2025-03-03 15:24:38.801740,DEV-3853,Gateway,Modbus,192.168.55.39,192.168.62.64,"(0.099712, -151.549045)",75,PUBLISH,4.579261807742121,41.71150890053439,7.5118936377033165,17.66739609914623,56.6174541755478,0,
2025-03-01 18:11:38.801740,DEV-3854,Actuator,Modbus,192.168.227.57,192.168.137.138,"(29.722767, -159.9784)",1098,PUBLISH,3.23615619566588,27.61091252053078,76.57836360784651,-3.557688381972593,17.623283815091682,0,
2024-11-25 09:46:38.801740,DEV-3855,Actuator,Modbus,192.168.39.121,192.168.46.82,"(-4.925154, -105.26141)",1467,PUBLISH,2.9088915935205106,99.8711497022874,77.69761949283954,1.081587590088148,49.866002081865446,0,
2024-11-25 01:41:38.801740,DEV-3856,Gateway,MQTT,192.168.104.166,192.168.29.227,"(33.122586, 115.758316)",556,SUBSCRIBE,1.7345142074328663,8.099341567608334,67.50549990986076,-2.840748461584049,91.82086009087742,1,Spoofing
2024-10-02 07:05:38.801740,DEV-3857,Gateway,OPC-UA,192.168.190.212,192.168.170.201,"(39.020889, -39.590653)",1374,GET,5.356890052300141,5.312507376669582,29.89905176524402,25.512061950075754,55.8718088107926,0,
2025-01-19 23:21:38.801740,DEV-3858,Gateway,HTTP,192.168.36.218,192.168.160.68,"(-25.216608, -111.750408)",1412,PUBLISH,7.765344222350964,22.508482648892592,49.47931417392727,18.74702734812935,25.511636463975805,0,
2025-03-12 04:52:38.801740,DEV-3859,Actuator,OPC-UA,192.168.144.73,192.168.28.60,"(-23.144811, 90.023549)",316,POST,1.4057219666946068,97.13617340415415,11.93300275956293,-14.541790353473196,3.1180864134762842,0,
2025-01-16 03:52:38.801740,DEV-3860,Actuator,MQTT,192.168.12.167,192.168.73.124,"(-65.472457, -133.777948)",510,GET,4.776932960124027,97.94457866367846,47.68711957945611,16.85685732226228,33.6301773454068,0,
2025-02-23 21:27:38.801740,DEV-3861,Gateway,Modbus,192.168.184.171,192.168.254.205,"(28.20006, -167.592019)",505,PUBLISH,3.3934804459678096,65.83784574244146,25.13856140744008,35.383283589430995,57.2590914064458,1,Injection
2024-12-24 20:42:38.801740,DEV-3862,Sensor,HTTP,192.168.208.191,192.168.101.38,"(61.451466, 76.274045)",1433,POST,3.573509773957319,88.13056005343407,35.560601662914124,-14.316378642577298,4.261328837083012,0,
2024-10-11 21:30:38.801740,DEV-3863,Actuator,OPC-UA,192.168.240.150,192.168.246.235,"(79.302197, -87.507147)",1141,PUBLISH,2.033178241022515,22.182211353238745,17.097440431966163,42.2817283361294,60.97925772911562,0,
2025-01-14 15:48:38.801740,DEV-3864,Gateway,CoAP,192.168.15.82,192.168.158.190,"(81.845127, -100.847618)",1056,POST,6.601079005291353,97.23216732348574,23.775382406942807,20.48146546134104,52.34138271181128,1,
2025-02-21 07:06:38.801740,DEV-3865,Gateway,OPC-UA,192.168.188.22,192.168.142.81,"(24.402662, -136.158768)",912,PUBLISH,3.882044833177929,15.135700163816901,8.580295540191507,46.54371284892217,78.34354691665709,1,Brute Force
2024-11-19 23:53:38.801740,DEV-3866,Sensor,MQTT,192.168.148.76,192.168.33.7,"(54.948492, -150.616968)",1485,POST,4.347246817586113,11.01139362998417,92.07023527725521,-9.630114759433704,2.888817227196183,0,
2024-10-09 06:46:38.801740,DEV-3867,Gateway,HTTP,192.168.13.54,192.168.196.93,"(75.955584, -52.03008)",540,POST,2.438087302378606,12.108942385480017,53.510658109564936,49.54954995473207,78.08473448187374,0,
2024-10-20 04:13:38.801740,DEV-3868,Sensor,CoAP,192.168.108.160,192.168.137.47,"(16.358589, 132.215351)",1122,GET,1.454467725335598,57.7396644039839,40.27745515501123,25.099100617877376,52.08770457581069,0,
2024-12-24 11:47:38.801740,DEV-3869,Sensor,HTTP,192.168.176.110,192.168.104.229,"(-21.24878, -69.879202)",613,GET,0.6872831056225639,78.31646567108719,53.967892064109606,19.7245939636744,37.05293327797114,0,
2024-11-28 05:45:38.801740,DEV-3870,Actuator,HTTP,192.168.193.16,192.168.175.50,"(37.408913, -67.720139)",1175,SUBSCRIBE,5.712953127399327,37.30005060958867,63.20102961967371,16.069573687845974,96.53829763588242,0,
2024-12-22 23:00:38.801740,DEV-3871,Gateway,OPC-UA,192.168.76.195,192.168.67.92,"(77.683224, -103.127924)",265,POST,1.569874253502845,97.81170279082653,92.26600054356555,-18.34419388311811,16.011954723605303,0,
2024-10-10 20:51:38.801740,DEV-3872,Actuator,Modbus,192.168.40.39,192.168.202.228,"(17.128654, 40.438903)",608,POST,5.520602833510382,44.00759367371462,18.690602276345018,45.77474340847047,54.13251190911065,0,
2025-01-28 04:31:38.801740,DEV-3873,Actuator,OPC-UA,192.168.114.214,192.168.38.117,"(-3.811518, 111.878667)",208,GET,3.123011568375631,15.894406526548412,30.25969736488654,25.07961309979388,32.09814735924784,0,
2025-03-14 20:34:38.801740,DEV-3874,Actuator,CoAP,192.168.62.26,192.168.51.246,"(33.034527, -49.527144)",538,SUBSCRIBE,3.3261984079172118,47.13070807042753,97.60314429806735,-13.586146085049613,52.748637879533575,1,MITM
2024-10-28 05:24:38.801740,DEV-3875,Gateway,MQTT,192.168.241.225,192.168.190.118,"(-49.12531, -92.505986)",735,POST,3.7534199687421737,68.22467937682154,37.74810567820391,-18.533348079383256,55.22754525804121,0,
2025-02-16 15:51:38.801740,DEV-3876,Gateway,OPC-UA,192.168.162.137,192.168.205.65,"(-40.20706, 29.026227)",1315,PUBLISH,2.9416680650203455,83.39035226993349,3.2336034249754357,-16.445145253427405,8.944824842484579,1,Injection
